"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Z1","yy","status","id"
-1.1513040260255,2.38479472378697,-0.407020426835134,-0.27821753167382,-0.230166907669486,-0.00668184510410873,0.921511548930024,1.91809022664353,-0.197617189004888,-1.21758216748372,1,0.418210591249693,0,3445
2.09814923922444,0.984703943847881,-0.000755946061055366,-0.0830688664157614,0.248900829255832,1.16689994195666,-1.21715825446846,-0.352507286617514,-0.625687643914321,-1.34622808902786,0,0.0334258661942398,1,515
-0.25642400562491,-2.10224027007572,-0.0594685295185318,0.754190299962807,0.865062287180393,1.59758515195199,0.614032084999423,0.642045726443408,0.988520776163255,0.714256627007643,1,0.0777077857766539,1,3166
-0.0623958177181476,-1.85475401785998,-0.708789205869916,-1.4296323250935,-1.45482986856348,0.367614716217775,-1.22296954955617,1.80319635417919,-1.0720376035689,1.12316911069473,1,0.0577003891844291,1,2764
0.01778395610794,-1.6644790852222,0.503196906356976,-0.56959392559792,0.574541941424761,2.59463128067593,0.72031641793433,-1.01491889808655,-1.31163260917263,0.712826633047242,0,0.975648326400135,0,3865
0.288788880394439,-0.0698494670185875,1.12569030354664,0.56371114783024,0.301506656865851,0.465708237541081,-1.33076076451357,-0.0697017921145936,-0.5825251031367,-0.620232309004643,1,0.207829897158912,0,2613
0.265028192759495,0.494014922448198,-0.292517827940041,-0.230991133559055,-1.27004590238028,-0.385641794401514,0.64232551760973,1.34695575629611,0.794634271692282,-1.42839217876122,0,0.0792937073856592,0,1971
-0.934319101340418,-0.761757593323274,-0.0698838496054369,-0.915364594431627,-0.994374107743673,0.388796749288692,0.341384406496021,-1.342505637858,-0.120058895735931,2.5098801537194,1,0.0206022949006561,0,1727
0.118809102453025,-1.22945858787733,-0.749053887695142,-0.303510822360797,-1.66361611745882,-0.754978143803163,1.0521305224532,0.412261065884514,-0.180286347337713,-0.843571409555498,0,0.154728661266567,1,1007
-0.0493899425661696,-0.761103155358854,-0.124132528360803,1.13883627649785,-0.740308033693203,-0.0787529319238036,0.0791819887196035,0.729866914598168,0.943140671380637,-0.310064045073819,1,0.0843271233467068,1,3750
1.80480340210663,0.0781534315170647,-0.0884899515302174,-0.000706276213379473,-0.621541915374764,-1.801749361424,-0.791356522938899,-1.22972267476326,-0.745722187852722,0.135081746448429,1,0.102687585041356,1,149
-1.5338101024593,-0.926697659101236,1.09628875692366,-0.49971163015025,-0.491136976380132,0.876542187470167,0.331807904674461,1.46600224165004,-1.38417075097449,0.40298715225701,1,0.00724851181579048,1,1694
-0.740930902313799,2.05073068915313,0.115011141166074,-0.711212288423285,-2.42259728769178,0.167095869194715,-0.0466636200663678,1.40129085645708,-0.957491640560131,1.39270412715348,0,0.293064421011501,1,2238
-0.0532643342192924,-2.20720785633105,-0.101635237596099,0.352674321659764,-2.9567638965385,-0.747996006370514,0.506635929631494,-0.725427279396751,1.14975690093928,1.6523358618072,0,0.0605160135699488,1,771
0.567120561303326,0.405638974604687,0.532415459227973,0.998214062767772,-0.327093356118873,-1.31142506855764,-1.04571481739204,0.79772248980335,-1.09252698502356,0.569438848164541,1,0.617931668745819,1,2659
0.78280133582426,-2.02655727447004,0.845700697303806,-0.500138988249499,1.85996652689596,-0.693146323900428,-0.17426064499883,-1.03255527166995,-1.0553099962045,0.312617610667311,0,0.00709561278693405,1,2078
-0.084940472288206,1.41821926874099,1.17187159741482,0.331859363996747,0.505344608904319,0.111795114487012,0.490832407997223,-0.114165365028602,-0.592484661131353,-0.614989742297749,0,0.207600109628016,1,3397
0.508199775333902,-1.09602287145685,1.261960158973,-0.813017073772115,-1.14043510021374,0.399204899161857,0.496545718580225,-0.939880784880979,0.0616402460484792,-1.48254312595012,1,0.213651141498629,1,2579
0.593101401903288,-0.0532419578728643,-0.404706345091658,1.84164233259685,0.134201955502297,-0.400606153772947,-1.16347238811646,-1.33171969295468,0.973601431813498,-1.01534950815349,0,0.490870731882751,0,2260
1.05000599060251,0.146280426086887,1.33103822664943,0.379760365719348,1.78488581011049,1.38220401754753,-1.63337094803392,2.23966771659963,-0.612581370123621,1.51285436920207,0,0.0541764234093432,1,2435
-0.364104482938149,-2.18778835206707,-0.308248282611778,-1.11105166234444,-0.293169304365345,-0.957018760966122,0.73521623214092,-1.5475877361915,0.0397586214007705,0.187744992781077,1,0.00342097302227515,1,574
0.401621795631327,-0.474739904094371,-0.288280194709746,-1.43796514767868,-0.202076250624934,2.21263807244709,-1.053066874477,2.0521615261406,-0.586727545965355,0.796514435740269,1,1.14532000081157,0,1972
0.0543852780615793,-0.418408525634689,0.316818360201135,-1.249680508265,-1.34628413048177,-0.558489067929294,1.04477985335679,-0.317167292393954,0.244183896011234,-0.808345459269433,0,0.825109681380647,0,880
